"year","runtime","director","writer","unknown","action","adventure","animation","children","comedy","crime","documentary","drama","fantasy","film.noir","horror","musical","mystery","romance","sci.fi","thriller","war","western"
1994,"92","nm0003508","nm0001929",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"97","nm0613981","nm0093965",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"99","nm0091076","nm0091076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1993,"95","nm0019341","nm0912889",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"94","nm0229914","nm0322045",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"91","nm0582481","nm0582481",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1995,"106","nm0767110","nm0276466",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"123","nm0749914","nm0094726",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"90","nm0272704","nm0178518",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1994,"109","nm0222043","nm0421084",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"93","nm0084114","nm0084114",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,"101","nm0242064","nm0242064",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,"105","nm0006249","nm0006249",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"105","nm0192090","nm0192090",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"97","nm0852363","nm0113819",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"50","nm0000269","nm0000269",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,"90","nm0518644","nm0519273",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"100","nm0304395","nm0607454",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"111","nm0350455","nm0284524",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"98","nm0327064","nm0327064",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1995,"102","nm0730722","nm0285858",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,"98","nm0005237","nm0689778",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,"107","nm0332392","nm0441750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,"94","nm0000915","nm0101956",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"139","nm0782266","nm0782266",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,"111","nm0405336","nm0565522",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1985,"112","nm0001837","nm0446015",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1998,"93","nm0790715","nm0258627",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"82","nm0000777","nm0000777",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"170","nm0001437","nm0001437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1995,"139","nm0412465","nm0695609",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"81","nm0097491","nm0097491",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"90","nm0785011","nm0583675",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"106","nm0069833","nm0069833",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"99","nm0020728","nm0020728",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1994,"102","nm0001031","nm0001031",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"118","nm0158857","nm0158857",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"100","nm0423623","nm0637491",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"86","nm0796357","nm0796359",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"122","nm0287025","nm0287025",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"84","nm0128883","nm0745087",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"99","nm0912874","nm0161536",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1926,"115","nm0803705","nm0370426",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"96","nm0798788","nm0798788",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"101","nm0855035","nm0204456",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"101","nm0512327","nm0641622",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1988,"97","nm0441072","nm0441072",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"93","nm0005367","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,"103","nm0910510","nm0082379",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1995,"94","nm0095080","nm0588986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1995,"102","nm0052944","nm0709070",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"109","nm0122344","nm0122344",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"111","nm0493369","nm0493369",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"99","nm0001752","nm0001752",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1994,"98","nm0010012","nm0045398",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"60","nm0097529","nm0097529",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"83","nm0442455","nm0214663",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1993,"100","nm0389415","nm0306872",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1956,"110","nm0006249","nm0006249",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"90","nm0194274","nm0194274",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1981,"128","nm0851724","nm0860292",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1994,"75","nm0442455","nm0442455",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1993,"110","nm0001031","nm0044534",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1993,"106.972842486421","nm0752110","nm0752110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1991,"106.972842486421","nm0128835","nm0222874",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"138","nm0174659","nm0042684",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1943,"103","nm0502752","nm0446651",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"100","nm0534665","nm0534665",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,"88","nm0639618","nm0639618",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1987,"80","nm0484009","nm0484009",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"80","nm0067464","nm0067464",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,"85","nm0228013","nm0228013",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1982,"75","nm0434095","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1968,"121","nm0000019","nm0000019",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,"90","nm0378240","nm0378240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1990,"105","nm0069833","nm0069833",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1987,"97","nm0003927","nm0003927",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1956,"104","nm0000320","nm0000320",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1967,"86","nm0006445","nm0006445",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1988,"90","nm0596571","nm0246503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1933,"88","nm0649097","nm0759041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1950,"88","nm0002190","nm0187593",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1947,"92","nm0542649","nm0383421",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1986,"92","nm0416049","nm0416049",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1946,"110","nm0216381","nm0042179",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1990,"98","nm0135199","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1992,"128","nm0000247","nm0000247",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1958,"80","nm0507390","nm0874308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,"98","nm0021577","nm0021577",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"96","nm0001752","nm0001752",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"89","nm0557501","nm0557501",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"99","nm0939182","nm0939182",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1999,"103","nm0206911","nm0181497",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1990,"109","nm0747724","nm0654582",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"44","nm0106451","nm0431971",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,"105","nm0027271","nm0027271",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1995,"83","nm0089502","nm0089502",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1992,"94","nm0942408","nm0942408",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"97","nm0410139","nm0812747",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1995,"96","nm0664607","nm0586235",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"105","nm0349425","nm0349425",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"82","nm0792398","nm0001331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,"117","nm0945026","nm0945026",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"99","nm0589182","nm0589182",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1948,"79","nm0542649","nm0383421",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1996,"101","nm0057284","nm0057284",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"84","nm0003031","nm0003031",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"91","nm0870186","nm0004752",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"106","nm0000662","nm0592436",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1996,"105","nm0328922","nm0328922",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"100","nm0241090","nm0241092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"87","nm0875354","nm0875354",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1958,"94","nm0591486","nm0258493",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"131","nm0950553","nm0445914",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1994,"97","nm0630057","nm0630057",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1990,"103","nm0001206","nm0820669",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,"130","nm0927090","nm0927090",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"107","nm0589168","nm0137342",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"88","nm0935863","nm0101639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1993,"112","nm0162013","nm0909464",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"111","nm0001031","nm0001031",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,"96","nm0200978","nm0200978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,"104","nm0246903","nm0246903",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"101","nm0006888","nm0006888",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"116","nm0002167","nm0002167",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"70","nm0644467","nm0644467",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,"127","nm0864741","nm0100525",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"102","nm0761879","nm0761879",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"109","nm0516360","nm0020653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1995,"83","nm0296144","nm0296144",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"102","nm0169348","nm0021734",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1986,"76","nm0001005","nm0307712",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"102","nm0006841","nm0118556",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"90","nm0570995","nm0000666",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"101","nm0573796","nm0356424",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1996,"105","nm0406687","nm0002662",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"118","nm0233757","nm0233757",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"93","nm0382147","nm0382147",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"112","nm0313623","nm0006487",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"105","nm0753382","nm0753382",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"80","nm0791248","nm0791248",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"110","nm0001403","nm0001403",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"127","nm0000626","nm0000626",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"103","nm0001429","nm0001429",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1997,"93","nm0331606","nm0919101",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"91","nm0601619","nm0601619",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1997,"110","nm0000519","nm0000519",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1996,"130","nm0155280","nm0155280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,"110","nm0722493","nm0920274",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"97","nm0677953","nm0569210",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"90","nm0070142","nm0070142",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"122","nm0712994","nm0006249",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"91","nm0588458","nm0588458",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"108","nm0533564","nm0533549",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"112","nm0866062","nm0866062",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"105","nm0672543","nm0153777",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"85","nm0642823","nm0605982",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1997,"95","nm0776114","nm0776114",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"92","nm0742568","nm0742568",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"92","nm0644806","nm0644806",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"96","nm0264471","nm0715281",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"102","nm0527325","nm0349334",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"113","nm0707033","nm0707033",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1998,"108","nm0262585","nm0267681",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"96","nm0233920","nm0001653",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"114","nm0000264","nm0000264",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"92","nm0931435","nm0029068",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1962,"106","nm0001596","nm0001596",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"122","nm0001047","nm0495378",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"123","nm0000389","nm0240384",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"89","nm0935095","nm0238778",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"73","nm0812546","nm0032685",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,"92","nm0705535","nm0203577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1994,"84","nm0772095","nm0001454",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,"105","nm0001348","nm0313274",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
